,0
vor99,58471725.405149214
vor100,60296609.06251758
vor101,144872281.88149342
vor102,43883536.704446614
vor103,1063634.6978865378
vor104,130967.47453609688
vor105,1255232.4623675786
vor106,217082418.15573007
vor107,40438373.872811735
vor108,26236631.856082276
vor109,57953127.50882585
vor110,50871409.46708274
vor111,32188754.265397597
vor112,216513.9838269147
vor113,4633820.187995354
vor114,3301275.172055144
vor115,203046426.6655428
vor116,60638466.45281656
vor117,53300263.00405383
vor118,91816266.82231952
vor119,116506969.98147711
vor120,24305561.700922452
vor121,973689.8767487234
vor122,521877.74523159576
vor123,4756865.591838138
vor124,19410840.15733392
vor125,134536832.0601214
vor126,84006680.92939042
vor127,243286157.37704843
vor128,188844963.99189752
vor129,104265061.9709878
vor130,82257645.75221588
vor131,23364976.05228343
vor132,7058585.06099798
vor133,41649097.24528913
vor134,72278470.12737982
vor135,21384107.770211637
vor136,1995534.8956400177
vor137,236404621.73143095
vor138,79204287.99630162
vor139,6105435.100237418
vor140,150682297.4756497
vor141,339147416.1518722
vor142,189386336.8628711
vor143,123044718.65229122
vor144,106476651.81869465
vor145,46796311.05781982
vor146,12404903.134809315
vor147,7583841.635352718
vor148,13829324.17395627
vor149,41176983.18813945
vor150,9972107.692381412
vor151,3614768.979308251
vor152,73.42979515825547
vor153,135343846.66007656
vor154,48848559.104938306
vor155,41523167.46184304
vor156,219480201.02486336
vor157,274508292.92935306
vor158,167847362.40004244
vor159,341491421.3367145
vor160,388396981.9803154
vor161,164190661.62442127
vor162,404841956.40247697
vor163,417653771.41310453
vor164,25125314.770535514
vor165,20504507.734132197
vor166,40921171.0977172
vor167,37559518.87781224
vor168,19268161.632434428
vor169,10755090.742157724
vor170,1641091.8499299656
vor171,1235205.7041883203
vor172,67377279.24398765
vor173,89430489.55555893
vor174,400730262.3096972
vor175,701872095.5744405
vor176,120628221.5203589
vor177,131114771.53684334
vor178,270752655.711737
vor179,202176155.15669546
vor180,116207517.28037426
vor181,178191081.31756544
vor182,338652045.8420376
vor183,344404378.7895271
vor184,246056501.96762154
vor185,405482790.1865792
vor186,218731970.6140996
vor187,55283787.97563217
vor188,40102338.76189348
vor189,51748832.28810013
vor190,20782932.50592832
vor191,5748786.806556801
vor192,8923771.973812813
vor193,0.0
vor194,179658992.91143936
vor195,199576638.32939807
vor196,333902343.05923337
vor197,294156452.25916564
vor198,312803771.36423326
vor199,204180752.80910644
vor200,205403085.93285936
vor201,244383159.00345024
vor202,80358563.5647952
vor203,54540576.94602949
vor204,241753833.3115895
vor205,608413183.1935726
vor206,206520888.81652418
vor207,271524013.15182674
vor208,53758538.38286763
vor209,49612924.12331329
vor210,393118873.9850083
vor211,662423439.3207682
vor212,54565420.876324505
vor213,6476425.81975995
vor214,4536898.005515785
vor215,3559283.053624466
vor216,290487298.8810647
vor217,90521170.14376391
vor218,89064580.87151188
vor219,334410731.2254456
vor220,327900836.7221805
vor221,396751315.2512057
vor222,178982793.04936945
vor223,95208636.92357391
vor224,127411515.47970948
vor225,269963326.30521524
vor226,465489647.1077003
vor227,216926553.7156011
vor228,117730406.69030206
vor229,113236184.95927659
vor230,211917781.0403431
vor231,170256268.44208834
vor232,486450273.5062072
vor233,57956464.08154688
vor234,2287098.035395671
vor235,4632053.192029159
vor236,1428249.9800601355
vor237,140426189.58591852
vor238,87674642.90950339
vor239,89960186.0990037
vor240,253161307.91228467
vor241,286905263.5735228
vor242,173809880.2338841
vor243,93683104.62521984
vor244,138891399.65445653
vor245,88908597.24257788
vor246,186606542.6604278
vor247,397763142.2446636
vor248,226032731.39597633
vor249,245755868.23177537
vor250,202872246.72444388
vor251,118549366.52716318
vor252,183665858.01449567
vor253,209378306.06138054
vor254,81149733.1759291
vor255,28412716.909153927
vor256,18157079.22293224
vor257,236274968.33215693
vor258,44048514.107886486
vor259,88080880.88327421
vor260,284633752.0858229
vor261,70237938.96564583
vor262,24144994.965911776
vor263,67233498.3419997
vor264,289170121.0490727
vor265,124254885.9800475
vor266,410426756.18316066
vor267,258531133.26050588
vor268,50211880.462442875
vor269,90413323.15608163
vor270,221286559.81546643
vor271,189238628.71628743
vor272,68981412.63228306
vor273,25169799.98166791
vor274,23342330.654397096
vor275,57608580.47745586
vor276,231737877.20603758
vor277,214877100.28560293
vor278,93420162.5325204
vor279,275156573.9981241
vor280,234420071.52414516
vor281,34967447.462173454
vor282,113504716.97670612
vor283,297747780.0061825
vor284,197539886.42365822
vor285,77019272.81863019
vor286,76101343.97554615
vor287,201395869.60992816
vor288,113672322.29879789
vor289,160217723.2102587
vor290,2074914.8214687353
vor291,119259977.45905393
vor292,88931402.42176543
vor293,38417033.94196484
vor294,270680908.6948632
vor295,116447865.12775822
vor296,337383493.15770715
vor297,283116056.3525596
vor298,106293326.68654925
vor299,251867774.7335526
vor300,133890853.86123604
vor301,105649404.75092286
vor302,109644198.13309994
vor303,147882939.03658336
vor304,0.0
vor305,107108062.74706972
vor306,273487419.96624553
vor307,82207492.32347515
vor308,141237982.36464262
vor309,56213957.29241842
vor310,56026165.72569736
vor311,82298067.8657596
vor312,554.502312240141
vor313,5519911.635868037
vor314,30942480.908750687
vor315,66613566.65514698
vor316,43064516.24659632
vor317,5717148.719350462
vor318,2003.2926412240263
vor319,571.5805528727684
vor320,88971127.32367066
vor321,71360028.92691346
vor322,42347701.059970215
vor323,254.87790205304034
vor324,21405251.841054674
vor325,38867459.55611379
vor326,0.0
vor327,321116.99152040423
