,0
vor87,1049720.6718066
vor88,46881470.04879104
vor89,73208035.62866797
vor90,41045148.19734916
vor91,90511423.90116878
vor92,103567095.39449768
vor93,127887861.51955928
vor94,138164183.88827118
vor95,152892120.62192264
vor96,134179831.61446194
vor97,151693920.28709763
vor98,176168807.89669603
vor99,101847731.57958055
vor100,89487153.41533332
vor101,656664.8314729057
vor102,4064939.810185473
vor103,1622665.6836290527
vor104,76255582.18404336
vor105,70369153.22643119
vor106,115570937.62494314
vor107,119080643.49291767
vor108,128364437.18058243
vor109,117989978.48935588
vor110,149684307.70737854
vor111,83666128.49205948
vor112,153327951.11876988
vor113,216649879.44678354
vor114,139880239.0558567
vor115,119363989.39381886
vor116,121220641.100812
vor117,168621918.02094877
vor118,82218115.39243129
vor119,9112094.484738925
vor120,6942039.138895546
vor121,6856162.729622207
vor122,5.682530376323979e-65
vor123,7250820.242039132
vor124,36564342.89132569
vor125,76386908.77724457
vor126,91918555.56269932
vor127,197053799.6532125
vor128,100334914.91784011
vor129,135566917.97134143
vor130,118481819.01375215
vor131,162694809.79882097
vor132,237297678.0536422
vor133,211701687.84605542
vor134,127238531.35982579
vor135,6620666.931128568
vor136,239435846.25875646
vor137,195692903.88301703
vor138,209353673.75974575
vor139,22391786.097883075
vor140,2.0972389256369447e-64
vor141,2.2046223508887618e-64
vor142,1700341.353975595
vor143,88650933.74649955
vor144,70297227.11850822
vor145,103861934.90658447
vor146,106397505.25575314
vor147,66392767.192577116
vor148,99024398.98173258
vor149,107857064.79786398
vor150,231052792.3460551
vor151,169516081.9659438
vor152,321760064.2997446
vor153,141054012.47036082
vor154,327968120.0034713
vor155,226207031.7418174
vor156,262274867.89385945
vor157,390747262.02639467
vor158,300084609.1645518
vor159,2.824324456414942e-63
vor160,30186291.241681453
vor161,8833951.82585031
vor162,66997271.38737914
vor163,111114714.57237795
vor164,260191935.331391
vor165,30141381.05647062
vor166,80191953.33792555
vor167,95800273.18927005
vor168,23391141.648838505
vor169,99073324.49869272
vor170,110095812.23750907
vor171,197160385.64567742
vor172,247589421.5929678
vor173,408627989.8857789
vor174,287007485.7519184
vor175,294479916.36336195
vor176,3.779362867349378
vor177,194096904.23710397
vor178,138981877.5961087
vor179,310825273.4065246
vor180,443067023.3071601
vor181,374181983.25269794
vor182,210049869.62488952
vor183,132509763.36741258
vor184,24785604.700400803
vor185,234850319.17478442
vor186,244691635.06126678
vor187,180210844.76127875
vor188,72271646.73488253
vor189,6496857.029087332
vor190,8892977.539459307
vor191,164225109.3854358
vor192,12717493.455652172
vor193,19575309.96217564
vor194,135738338.0888009
vor195,119627443.16442011
vor196,145812714.09608465
vor197,441694170.54427433
vor198,377477327.5676337
vor199,289051834.3279472
vor200,285016739.6590397
vor201,193744526.94202533
vor202,37125313.65796096
vor203,242286712.96090347
vor204,257165975.82405424
vor205,126925485.79208162
vor206,98744441.92383471
vor207,382643387.74238175
vor208,135376223.03095266
vor209,53825267.2580097
vor210,41022412.77996475
vor211,149732993.38356006
vor212,194086126.2366604
vor213,42199633.79436967
vor214,21389871.442877915
vor215,16947972.058909565
vor216,13780493.323696228
vor217,74450173.20595863
vor218,90465682.50630438
vor219,39965556.13224805
vor220,60996106.29975799
vor221,172084910.0865604
vor222,33205889.59687433
vor223,95724930.79026935
vor224,344479915.3748762
vor225,95123747.61326988
vor226,266577037.5193956
vor227,295082621.4002796
vor228,204102442.8894539
vor229,196237089.36551967
vor230,207475189.21123436
vor231,211201603.02457306
vor232,157111683.86096564
vor233,67785425.2133823
vor234,120207473.62732019
vor235,285084304.9668244
vor236,31981882.34569683
vor237,92715951.73084271
vor238,78522271.8637781
vor239,77471550.47218977
vor240,20096173.831280597
vor241,14309933.273997782
vor242,11759628.427299138
vor243,46653598.20278164
vor244,119949289.99736382
vor245,200101225.54200268
vor246,99088762.21171966
vor247,237123055.720803
vor248,62990693.94566822
vor249,157619998.92425954
vor250,241743801.06889755
vor251,79953516.79162131
vor252,10550093.926905945
vor253,84391214.30901466
vor254,131680351.40998016
vor255,107640951.6876289
vor256,1.46627616219362e-174
vor257,185445712.90463138
vor258,205699198.26027995
vor259,252472473.39983338
vor260,16264745.546064975
vor261,0.0
vor262,10697024.657032177
vor263,138602138.11349082
vor264,60919092.83002723
vor265,4597504.077369559
vor266,11027638.52946842
vor267,138699471.48010114
vor268,175035845.80997264
vor269,160749729.67774543
vor270,200967181.26712418
vor271,135764358.17905316
vor272,372947750.48458
vor273,208737273.70100662
vor274,263239547.15235782
vor275,146779839.37028125
vor276,219863542.03739607
vor277,3853.2509139638864
vor278,113018.0517239284
vor279,97514671.58750564
vor280,163661999.4390723
vor281,104248102.84428367
vor282,194180820.87211612
vor283,255449423.98248398
vor284,69626120.51141421
vor285,4737481.4475949
vor286,40407618.79425582
vor287,135484003.39195785
vor288,70081233.92960304
vor289,192287013.94621632
vor290,133522879.5971012
vor291,447538506.8154601
vor292,210943987.8902851
vor293,272721219.28820896
vor294,228337000.69593439
vor295,306165878.29398847
vor296,201527235.75720945
vor297,271817810.4875016
vor298,94627789.52661785
vor299,144041038.46889564
vor300,126291959.06211431
vor301,143820189.69813088
vor302,97998704.46596213
vor303,150899374.97718614
vor304,142953488.10424042
vor305,166988461.89681932
vor306,201127954.8241123
vor307,21879027.07894122
vor308,74277161.50571372
vor309,12639163.351554258
vor310,42056074.85820481
vor311,142513784.69795534
vor312,158304327.07826084
vor313,201608165.93834385
vor314,174763253.59359074
vor315,176113694.8333842
vor316,118806211.6623664
vor317,112393207.70038065
vor318,76644815.1281126
vor319,96578205.87995613
vor320,167519918.8726068
vor321,142203086.67426622
